weight,Target_cost_euro,Date_claim_opening,Date_of_accident,Customer_code1,Customer_code3,Customer_code4,Customer_merit_class,Flag_virtuous_driver,Presence_of_black_box,Bareme_table_code_customer,Bareme_table_code_other_driver,Province_code,Region,Date_vehicle_immatriculation,Vehicle_typology,Vehicle_power_source,Vehicle_catalytic_converter,Flag_hybrid_vehicle,Vehicle_annual_distance_km,Flag_historical_vehicle,Vehicle_engine_capacity,Vehicle_engine_rpm,Vehicle_torque_kgm,Vehicle_torque_rpm,Vehicle_n_valves_cyl,Vehicle_fiscal_HP,Vehicle_price_euro,Vehicle_max_speed_kmh,Vehicle_acceleration_0_100_s,Vehicle_length_m,Vehicle_width_m,Vehicle_height_m,Vehicle_weight_kg,Vehicle_weight_full_load_kg,Vehicle_n_doors,Vehicle_n_seats,Vehicle_code_supercharging
1,7210,2018-01-08,2018-01-08,C3,P,E,1,N,0,0,8,NA,CAMPANIA,2017-11-17,Station wagon,Diesel,ME02,N,NA,N,1461,4000,22.4,1750,2,16,22850,171,13.1,4.122,1.778,1.566,1245,1729,5,5,TU10
1,988,2017-06-23,2017-06-19,C2,P,E,1,N,0,0,3,FI,TOSCANA,2017-02-10,Sedan,LPG,NA,N,NA,N,1398,6000,12.6,4000,NA,16,15770,175,13.9,4.021,1.746,1.481,1259,1650,5,5,NA
1,640,2016-11-25,2016-11-18,C3,P,A,1,NA,1,1,4,MO,EMILIA-ROMAGNA,2014-02-05,Sedan,Petrol / LPG,NA,N,NA,N,1388,5500,12.5,4200,NA,16,16750,175,12.2,3.969,1.722,1.495,1129,1530,5,5,NA
1,1181,2014-05-05,2014-04-29,C3,P,U,3,N,0,0,14,RM,LAZIO,2011-01-07,Sedan,Diesel,MB05,N,15000,N,1896,4000,29.1,1900,2,19,24182.06,195,10.3,4.149,1.735,1.439,1237,1770,3,5,TU30
1,875,2016-02-24,2016-02-22,C2,P,A,1,N,0,0,8,TE,ABRUZZO,1997-06-11,Sedan,Petrol,MC09,N,NA,N,1124,5500,9.6,3200,2,14,11000.53,164,12.4,3.718,1.595,1.368,900,1330,5,5,AS00
1,452,2015-02-03,2015-01-28,C2,P,A,1,N,0,1,14,VA,LOMBARDIA,2011-12-01,Sedan,Diesel,MB05,N,NA,N,1398,4000,16.3,1750,2,16,14250,162,14.9,3.95,1.722,1.481,1105,1530,5,5,TU10
1,1895,2015-10-12,2015-10-07,C2,P,A,1,N,1,0,17,VI,VENETO,2008-04-03,Sedan,Petrol,MC09,N,10000,N,998,6000,9.5,3600,4,12,11590,155,15.7,3.785,1.695,1.53,1085,1440,5,5,AS00
1,322,2017-03-14,2017-03-10,C3,P,A,1,N,0,0,8,IM,LIGURIA,2016-04-22,Sedan,Diesel,ME02,N,NA,N,1560,3500,23.8,1750,2,17,16400,171,13.3,3.973,1.739,1.46,1140,1635,3,5,TU10
1,4279,2018-01-11,2018-01-10,C2,P,E,1,N,0,0,8,VI,VENETO,2009-01-08,Minivan,Methane,NA,N,NA,N,1596,5750,14.8,4000,NA,17,24000,168,13.5,4.089,1.871,1.695,1545,2050,5,6,NA
1,569,2018-03-29,2018-03-28,C3,P,A,1,S,0,7,6,CN,PIEMONTE,2009-10-23,Station wagon,Diesel,ME02,N,NA,N,1956,3500,32.6,1500,4,20,23995.35,180,11.2,4.115,1.755,1.62,1500,1800,5,5,TU30
1,470,2016-11-22,2016-11-19,C2,P,E,1,N,0,1,14,SA,CAMPANIA,2006-10-01,Sedan,Diesel,MB05,N,NA,N,1560,4000,24.5,1750,4,17,20500,192,11.2,4.26,1.773,1.458,1355,1800,5,5,TU30
1,475,2014-12-18,2014-12-09,C3,P,E,6,N,0,0,8,MN,LOMBARDIA,2005-09-19,Sedan,Petrol,MC09,N,NA,N,1598,5500,14.3,3000,4,17,18190,170,12.7,3.626,1.688,1.416,1140,1495,3,4,AS00
1,1355,2018-10-30,2018-10-29,C2,P,A,2,N,0,0,8,SI,TOSCANA,2008-02-06,Sedan,Diesel,MB05,N,NA,N,1364,3800,20.9,1800,2,15,15650,175,10.7,3.785,1.695,1.53,1155,1525,5,5,TU30
1,1856,2016-03-01,2016-02-29,C2,P,E,1,N,0,1,8,TV,VENETO,2007-04-12,Sedan,Petrol,MC09,N,NA,N,1242,6000,11.2,4000,4,14,11950,163,14.6,3.924,1.685,1.432,1109,1530,5,5,AS00
1,305,2016-11-16,2016-11-14,C2,P,A,1,NA,0,1,3,MB,LOMBARDIA,2010-04-29,Open,Petrol,MC09,N,NA,N,1598,6000,16.3,4250,4,17,19905,200,10.7,4.044,1.75,1.393,1342,1720,2,4,AS00
1,2504,2017-08-02,2017-08-01,C2,P,A,1,S,0,1,8,PE,ABRUZZO,2010-11-30,Sedan,Diesel,MB05,N,NA,N,1398,4000,16.3,1750,2,16,14250,162,14.9,3.95,1.722,1.481,1105,1530,5,5,TU10
1,641,2016-06-07,2016-05-28,C2,P,A,1,N,1,0,4,VA,LOMBARDIA,2011-04-01,Sedan,Petrol,MC09,N,20000,N,1242,6000,12,4800,4,14,12800,165,11.5,3.85,1.695,1.51,1035,1480,5,5,AS00
1,3346,2015-10-19,2015-09-22,C3,P,E,1,N,0,0,17,BA,PUGLIA,2010-07-13,Station wagon,Diesel,ME02,N,NA,N,1910,4000,32.6,2000,4,19,28450,210,9.6,4.783,1.775,1.597,1530,2000,5,5,TU30
1,1617,2016-07-20,2016-07-12,C2,P,A,1,N,0,0,14,PG,UMBRIA,2011-01-26,Sedan,Methane,NA,N,NA,N,1368,6000,11.7,3250,NA,15,14550,163,12.8,3.538,1.578,1.576,1125,1440,5,4,NA
1,306,2018-11-20,2018-11-16,C2,P,E,1,N,0,0,8,TO,PIEMONTE,2016-04-29,Coupe',Diesel,ME02,N,NA,N,1560,3750,25.9,1750,2,17,21650,189,11.8,3.948,1.715,1.458,1160,1633,3,5,TU35
1,1182,2017-12-04,2017-11-30,C2,P,E,1,N,0,1,8,BZ,TRENTINO-ALTO ADIGE,2007-04-30,Coupe',Petrol,MD09,N,NA,N,2198,6500,23.4,4500,4,21,34400,224,8.6,4.41,1.83,1.372,1520,1905,3,4,AS00
1,1207,2017-02-24,2017-02-20,C2,P,E,1,S,0,0,4,SI,TOSCANA,2011-09-28,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,14416.84,163,14.5,3.842,1.676,1.518,1040,1445,5,4,AS00
1,1595,2018-03-22,2018-03-21,C2,P,A,4,N,0,1,14,VI,VENETO,2010-03-30,Sedan,Petrol / LPG,NA,N,NA,N,1388,5750,12.7,4200,NA,16,14500,175,12.2,3.95,1.722,1.481,1114,1530,5,5,NA
1,1637,2018-04-03,2018-03-28,C3,P,A,4,N,0,0,17,UD,FRIULI-VENEZIA GIULIA,2008-05-29,Sedan,Diesel,MB05,N,NA,N,1399,4000,16.3,1750,2,16,15125,162,15.5,3.885,1.695,1.475,1055,1520,5,5,TU10
1,1563,2016-08-29,2016-08-25,C3,P,E,1,N,1,0,8,VR,VENETO,2012-03-08,Sedan,Petrol,MC09,N,NA,N,1124,5500,9.6,3300,2,14,12510,155,16.5,3.941,1.728,1.524,1085,1527,5,5,AS00
1,498,2016-05-24,2016-05-12,C3,P,A,3,N,0,0,14,NO,PIEMONTE,2012-10-01,Station wagon,Diesel,ME02,N,NA,N,1968,4200,38.7,1750,4,20,41650,212,8.2,4.385,1.831,1.59,1660,2250,5,5,TU30
1,647,2016-05-03,2016-04-28,C2,P,A,3,N,0,0,14,LC,LOMBARDIA,2009-03-19,Sedan,Petrol,MC09,N,NA,N,1149,5500,10.7,3500,4,14,14500,167,13.4,4.027,1.707,1.493,1165,1580,5,5,AS00
1,984,2015-03-04,2015-02-05,C2,P,A,1,NA,0,0,8,TO,PIEMONTE,2010-01-14,Sedan,LPG,NA,N,NA,N,1368,6000,11.7,3000,NA,15,16750,165,13.2,4.065,1.687,1.49,1115,1550,5,5,NA
1,1471,2015-02-09,2015-01-31,C3,P,A,1,N,0,0,17,CE,CAMPANIA,2009-11-01,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,15250,160,12.9,3.546,1.627,1.488,940,1305,3,4,AS00
1,787,2015-10-06,2015-09-12,C2,P,A,5,N,0,0,4,RM,LAZIO,2011-12-14,Open,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,18500,160,13.5,3.546,1.627,1.488,980,1320,2,4,AS00
1,455,2017-05-04,2017-05-03,C2,P,E,2,N,0,1,14,TV,VENETO,2015-09-22,Sedan,Diesel,ME02,N,NA,N,1995,4000,40.8,1750,4,20,52050,233,7.7,4.907,1.86,1.464,1705,2240,4,5,TU30
1,4228,2015-11-04,2015-11-04,C2,P,A,3,N,0,1,15,SI,TOSCANA,2010-02-15,Sedan,Petrol,MC09,N,NA,N,1329,6000,12.5,4400,3,15,15950,170,13.4,2.985,1.68,1.5,975,1250,3,4,AS00
1,1742,2017-10-11,2017-10-09,C2,P,A,2,N,1,1,3,CN,PIEMONTE,2007-05-30,Minivan,Diesel,ME02,N,NA,N,1991,4200,25.5,1600,4,20,27970,178,11.8,4.273,1.777,1.604,1435,1880,5,5,TU10
1,3010,2015-11-03,2015-10-28,C2,P,A,1,N,0,1,8,BS,LOMBARDIA,2011-02-23,Sedan,Petrol,MC09,N,NA,N,1390,5000,20.4,1500,4,16,24530,200,9.5,4.199,1.786,1.512,1391,1850,5,5,TV10
1,1193,2018-07-23,2018-07-21,C2,P,E,1,S,1,0,14,BI,PIEMONTE,2013-09-04,Station wagon,Petrol,MC09,N,NA,N,999,6000,17.3,1400,4,12,24500,193,11.2,4.56,1.823,1.505,1518,1900,5,5,TU10
1,851,2018-01-02,2017-12-18,C4,P,A,1,N,0,0,14,MN,LOMBARDIA,2009-07-01,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,12000,159,13.1,3.62,1.658,1.505,940,1320,3,4,AS00
1,653,2017-01-27,2017-01-26,C2,P,E,1,N,0,0,2,BS,LOMBARDIA,2015-06-15,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,12250,164,14.2,3.653,1.643,1.551,1015,1420,5,4,AS00
1,482,2017-12-04,2017-11-30,C2,P,E,7,N,0,0,8,VA,LOMBARDIA,2016-01-15,Sedan,Diesel,ME02,N,NA,N,1461,4000,20.4,1750,2,16,18050,168,14.3,4.063,1.732,1.448,1162,1670,5,5,TU10
1,1474,2017-09-20,2017-09-15,C3,P,E,1,N,0,0,14,PG,UMBRIA,2015-06-30,Sedan,Methane,NA,N,NA,N,875,5500,14.8,1900,NA,11,18500,169,13.1,3.837,1.676,1.518,1165,1400,5,4,NA
1,1484,2018-05-04,2018-04-28,C2,P,A,1,S,1,0,8,PI,TOSCANA,2016-07-19,Station wagon,Diesel,ME02,N,NA,N,1997,3750,30.6,1500,4,20,30500,180,12.2,4.524,1.838,1.702,1614,2250,5,5,TU35
1,1686,2016-12-09,2016-12-07,C2,P,A,1,N,0,0,17,PG,UMBRIA,2006-05-24,Sedan,Petrol,MC09,N,NA,N,1086,5500,9.6,3200,3,13,10700,154,15.1,3.495,1.595,1.48,1011,1340,5,5,AS00
1,676,2017-11-15,2017-11-03,C2,P,A,1,N,0,1,14,RM,LAZIO,2000-01-01,Sedan,Petrol,MC09,N,NA,N,1299,6000,12.6,4400,4,15,12600,165,13.1,3.615,1.66,1.5,1005,1350,3,5,AS00
1,990,2018-06-21,2018-06-15,C2,P,E,1,N,1,0,14,CZ,CALABRIA,1993-09-01,Sedan,Petrol,MC09,N,NA,N,999,5250,7.5,3250,2,12,6765.59,140,16,3.408,1.494,1.42,785,1115,3,5,AS00
1,567,2017-03-08,2017-03-06,C2,P,A,1,N,0,1,0,FC,EMILIA-ROMAGNA,2016-10-14,Sedan,LPG,NA,N,NA,N,1242,5500,10.1,3000,NA,14,16500,163,14.5,3.837,1.676,1.518,1040,1445,5,5,NA
1,1445,2017-05-31,2017-05-24,C2,P,E,1,N,1,1,8,PO,TOSCANA,2013-10-16,Station wagon,Petrol / LPG,NA,N,15000,N,1598,5750,15.1,3750,NA,17,13400,165,12.4,4.315,1.822,1.695,1328,1745,5,5,NA
1,1392,2016-12-23,2016-12-22,C2,P,A,1,NA,0,0,14,PV,LOMBARDIA,2009-06-01,Sedan,Petrol,MC09,N,NA,N,1798,5000,25.5,1500,4,19,31870,222,7.5,4.238,1.765,1.421,1370,1855,3,5,TU30
1,818,2016-03-14,2016-03-08,C2,P,A,1,N,0,0,8,RA,EMILIA-ROMAGNA,2014-06-30,Sedan,Methane,NA,N,NA,N,875,5500,14.8,1900,NA,11,14850,170,12,3.653,1.643,1.605,1155,1540,5,4,NA
1,2362,2017-12-04,2017-12-04,C2,P,E,1,N,0,0,17,TO,PIEMONTE,2008-01-30,Sedan,Petrol,MC09,N,NA,N,1242,6000,11.2,4000,4,14,10950,163,14.6,3.922,1.685,1.429,1103,1520,3,5,AS00
1,242,2016-12-28,2016-12-22,C2,P,E,1,N,1,7,8,MB,LOMBARDIA,2011-07-29,Sedan,Diesel,ME02,N,NA,N,1248,4000,20.4,1500,4,15,17300,180,10.7,3.546,1.627,1.488,1055,1420,3,4,TU30
1,865,2017-01-27,2017-01-16,C3,P,A,14,N,0,0,8,MB,LOMBARDIA,2016-04-22,Sedan,LPG,NA,N,NA,N,1248,6000,12.3,4000,NA,15,14600,168,13.1,4.05,1.72,1.455,1159,1560,5,5,NA
1,1857,2016-10-19,2016-10-18,C2,P,E,14,N,0,0,4,CS,CALABRIA,2011-06-10,Minivan,Diesel,ME02,N,NA,N,1991,4200,30.6,1600,4,20,31360,195,9.7,4.273,1.777,1.604,1435,1880,5,5,TU10
1,1175,2016-05-10,2016-05-09,C2,P,A,1,S,0,1,14,TO,PIEMONTE,2012-02-10,Minivan,Diesel,ME02,N,NA,N,1796,3600,30.6,1600,4,19,33240,210,9.3,4.359,1.786,1.557,1475,2030,5,5,TU10
1,1951,2014-01-30,2014-01-12,C2,P,A,1,NA,0,1,4,FI,TOSCANA,2009-12-21,Station wagon,Diesel,ME02,N,NA,N,1995,4000,32.6,2000,4,20,30850,177,12.3,4.52,1.855,1.695,1784,2300,5,5,TU30
1,1162,2016-09-28,2016-09-23,C2,P,A,1,N,0,0,14,VE,VENETO,2005-06-13,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,13050,155,14.3,3.865,1.66,1.48,950,1400,5,5,AS00
1,3753,2014-12-30,2014-12-24,C2,P,A,1,N,0,0,4,MI,LOMBARDIA,2008-02-01,Sedan,Diesel,ME02,N,NA,N,2148,3800,40.8,2000,4,21,36908,229,8.5,4.581,1.77,1.447,1585,2070,4,5,TU30
1,1805,2016-04-29,2016-04-14,C2,P,E,1,N,0,0,8,TO,PIEMONTE,2009-03-18,Station wagon,Diesel,ME02,N,NA,N,1910,3500,28.5,2000,2,19,27950,195,11,4.783,1.775,1.597,1520,2000,5,5,TU30
1,3745,2016-01-28,2016-01-24,C2,P,A,1,N,0,0,17,AL,PIEMONTE,2010-05-01,Station wagon,Diesel,ME02,N,NA,N,1968,4200,35.7,1750,4,20,44620,200,9.9,4.629,1.934,1.653,1845,2350,5,5,TU30
1,1146,2016-01-13,2016-01-02,C3,P,E,2,N,1,1,3,PA,SICILIA,2014-09-24,Sedan,Petrol,MC09,N,10000,N,999,5000,9.7,3000,2,12,14100,161,15.5,3.972,1.682,1.453,1050,1570,5,5,AS00
1,1273,2016-06-10,2016-06-10,C2,P,A,1,N,1,1,15,PI,TOSCANA,2000-10-11,Sedan,Petrol,MC09,N,7000,N,1299,5500,10.8,3000,2,15,9000,167,13.7,3.62,1.631,1.368,946,1265,3,4,AS00
1,1863,2014-09-17,2014-09-11,C2,P,A,1,S,0,0,8,AR,TOSCANA,2005-06-29,Sedan,Diesel,MB05,N,15000,N,1461,4000,16.3,2000,2,16,13750,155,15.9,3.734,1.66,1.54,1053,1550,3,5,TU10
1,2331,2016-08-26,2016-07-19,C2,P,E,6,N,0,1,8,CA,SARDEGNA,1994-06-23,Minivan,Diesel,RI05,N,NA,N,2499,4200,26.7,2200,2,23,26287.66,173,12.5,4.896,1.83,1.692,1855,2400,4,7,TU10
1,2679,2017-01-10,2017-01-10,C2,P,A,1,N,0,0,17,TO,PIEMONTE,2013-01-31,Sedan,Petrol,MC09,N,NA,N,998,6000,9.5,3600,4,12,10150,157,13.7,3.44,1.63,1.465,925,1180,3,4,AS00
1,480,2016-01-07,2015-12-20,C2,P,E,1,N,1,13,8,LE,PUGLIA,2009-01-12,Minivan,Petrol,MC09,N,10000,N,996,6000,9.2,4800,4,12,10850,160,14.7,3.74,1.68,1.59,1050,1485,5,5,AS00
1,1495,2018-04-16,2018-04-07,C4,P,E,1,N,1,0,8,NA,CAMPANIA,2009-09-07,Minivan,LPG,NA,N,NA,N,1368,6000,11.7,3000,NA,15,18850,163,13.5,4.035,1.698,1.66,1230,1700,5,5,NA
1,7726,2015-07-22,2015-07-21,C3,P,A,14,N,1,0,10,BO,EMILIA-ROMAGNA,2015-04-22,Station wagon,Diesel,ME02,N,30000,N,1997,3750,34.7,2000,4,20,31380,190,10.2,4.365,1.837,1.635,1614,2100,5,5,TU30
1,1371,2016-12-19,2016-12-15,C2,P,E,1,S,0,1,2,AR,TOSCANA,2013-04-19,Sedan,Methane,NA,N,NA,N,875,5500,14.8,1900,NA,11,18550,170,12,3.686,1.67,1.6,1155,1550,5,4,NA
1,876,2014-04-01,2014-03-31,C2,P,A,3,N,0,1,8,BG,LOMBARDIA,2004-02-25,Station wagon,Petrol,MC09,N,NA,N,1587,5750,15,4000,4,17,19100,182,11.5,4.419,1.757,1.544,1399,1984,5,5,AS00
1,920,2015-09-07,2015-09-06,C2,P,A,1,N,0,0,8,FE,EMILIA-ROMAGNA,2008-06-20,Station wagon,Petrol,MC09,N,NA,N,1598,5800,15.3,3600,4,17,16880,187,11.4,4.58,1.725,1.5,1325,1765,5,5,AS00
1,4392,2015-06-25,2015-05-22,C2,P,A,1,NA,0,1,13,FI,TOSCANA,2008-02-01,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,13500,160,13,3.546,1.627,1.488,975,1305,3,4,AS00
1,6226,2016-07-01,2016-06-29,C2,P,A,1,S,0,0,4,BI,PIEMONTE,2006-10-31,Station wagon,Diesel,ME02,N,NA,N,2993,4000,53,1750,4,26,51150,250,6.3,4.527,1.817,1.418,1675,2140,5,5,TU30
1,1044,2015-06-29,2015-06-10,C2,P,E,1,N,0,0,3,NA,CAMPANIA,2006-05-09,Sedan,Petrol,MC09,N,NA,N,796,6000,7.3,4400,2,11,8300,145,18.2,3.495,1.495,1.5,880,1250,5,5,AS00
1,2378,2016-08-09,2016-07-28,C2,P,E,1,N,1,1,8,RM,LAZIO,2016-03-17,Station wagon,Diesel,ME02,N,15000,N,1997,3750,34.7,1750,4,20,36000,200,9.8,4.524,1.838,1.701,1716,2230,5,5,TU35
1,641,2015-09-08,2015-08-26,C3,P,A,8,N,0,0,8,CT,SICILIA,2004-05-01,Sedan,Petrol,MC09,N,NA,N,1149,5500,10.7,3500,4,14,12430,170,13,3.773,1.639,1.417,1005,1470,5,5,AS00
1,1774,2016-12-12,2016-12-10,C3,P,E,1,NA,0,0,15,NA,CAMPANIA,2009-04-22,Sedan,Diesel,ME02,N,NA,N,1686,3800,26.5,1800,4,18,20100,188,12,4.249,1.753,1.46,1385,1875,5,5,TU10
1,1886,2015-04-24,2015-04-23,C2,P,A,1,N,0,0,8,BG,LOMBARDIA,2007-05-23,Sedan,Petrol,MC09,N,NA,N,1229,5600,11.2,4000,4,14,13550,168,13.9,3.999,1.737,1.488,1160,1585,5,5,AS00
1,1299,2018-11-08,2018-10-30,C2,P,A,1,NA,0,0,8,PG,UMBRIA,2016-05-31,Sedan,Methane,NA,N,NA,N,1368,6000,11.7,3000,NA,15,17340,162,14.9,4.065,1.687,1.514,1260,1645,5,5,NA
1,483,2017-09-07,2017-09-06,C2,P,A,2,NA,0,1,5,TO,PIEMONTE,2013-03-01,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,12100,156,14.4,4.065,1.687,1.49,1090,1575,3,5,AS00
1,874,2014-08-04,2014-07-23,C2,P,A,3,N,0,1,3,FM,MARCHE,2001-01-01,Sedan,Diesel,MB05,N,NA,N,1995,4000,33.6,2000,4,20,32400,213,9.1,4.471,1.739,1.415,1490,1915,4,5,TU30
1,2238,2017-02-13,2017-02-10,C2,P,A,1,S,0,0,10,PG,UMBRIA,2009-04-22,Sedan,Methane,NA,N,NA,N,1368,6000,11.7,3000,NA,15,17100,162,14.9,4.03,1.687,1.49,1245,1550,3,4,NA
1,1336,2018-09-25,2018-09-25,C2,P,A,1,N,0,0,8,FC,EMILIA-ROMAGNA,2006-02-02,Minivan,Petrol / LPG,MC09,N,NA,N,1598,6000,15.4,4250,4,17,20380,185,12.5,4.259,1.805,1.621,1395,1915,5,5,AS00
1,1006,2015-12-30,2015-12-18,C2,P,A,1,N,0,0,4,UD,FRIULI-VENEZIA GIULIA,2005-05-01,Sedan,Petrol,MC09,N,NA,N,998,6000,9.2,4100,4,12,11140,155,12,3.64,1.66,1.5,1000,1350,5,5,AS00
1,1237,2017-04-18,2017-04-16,C2,P,A,1,N,1,0,17,AT,PIEMONTE,2015-01-21,Minivan,Diesel,ME02,N,15000,N,1582,4000,26.5,1900,4,17,20500,182,11.5,4.12,1.765,1.6,1455,1810,5,5,TU30
1,695,2016-07-18,2016-07-04,C2,P,U,14,N,1,0,8,VA,LOMBARDIA,2006-12-15,Open,Petrol,MC09,N,5000,N,1598,6000,15.3,4500,4,17,23220,193,9.8,3.635,1.688,1.415,1250,1575,3,4,AS00
1,771,2017-03-15,2017-03-07,C2,P,U,4,N,1,1,8,RM,LAZIO,2003-06-27,Sedan,Petrol,MC09,N,NA,N,1595,5600,15.1,3800,2,17,23980,185,11.8,4.238,1.765,1.421,1260,1765,3,5,AS00
1,6833,2017-01-04,2016-12-28,C2,P,A,5,NA,1,1,8,RM,LAZIO,2013-12-01,Sedan,Diesel,ME02,N,NA,N,1598,3000,25.5,1500,4,17,30300,195,10.7,4.31,1.785,1.425,1355,1850,5,5,TU10
1,1734,2017-09-20,2017-09-20,C3,P,E,4,N,0,0,8,TS,FRIULI-VENEZIA GIULIA,2003-09-25,Station wagon,Diesel,MB05,N,NA,N,1997,4000,20.9,1750,2,20,15970,179,12.3,4.028,1.65,1.46,1191,1450,5,5,TU10
1,996,2014-07-01,2014-07-01,C2,P,A,1,N,0,0,4,VE,VENETO,2012-04-19,Coupe',Petrol,MC09,N,NA,N,1598,6000,24.5,1400,4,17,29050,215,8,4.287,1.845,1.359,1350,1740,3,4,TU10
1,513,2016-11-25,2016-11-21,C2,P,E,1,N,1,0,14,NA,CAMPANIA,2005-12-01,Sedan,Diesel,MB05,N,NA,N,1248,4000,14.8,1500,4,15,12500,160,13,3.538,1.578,1.54,1010,1380,5,4,TU10
1,1661,2016-06-20,2016-06-10,C2,P,A,1,N,1,0,4,CA,SARDEGNA,2006-05-12,Sedan,Diesel,MB09,N,NA,N,1910,4000,28.5,2000,2,19,22330,195,9.7,4.223,1.729,1.442,1345,1770,3,5,TU30
1,995,2014-09-25,2014-09-23,C2,P,A,1,N,0,0,8,BO,EMILIA-ROMAGNA,2002-10-24,Sedan,Diesel,MB05,N,NA,N,1399,4000,16.3,1750,2,16,14950,164,15.5,3.924,1.685,1.432,1156,1570,5,5,TU10
1,2012,2018-11-08,2018-11-07,C3,P,E,1,N,1,1,12,OR,SARDEGNA,2015-11-30,Station wagon,Diesel,ME02,N,NA,N,1598,3750,32.6,1750,4,17,24900,186,10.5,4.248,1.796,1.6,1395,1875,5,5,TU10
1,1470,2017-11-06,2017-10-30,C2,P,A,1,S,0,1,14,PD,VENETO,2004-12-28,Sedan,Diesel,MB05,N,NA,N,1399,4000,16.3,1750,2,16,13000,163,15,3.916,1.683,1.432,1142,1580,5,5,TU10
1,789,2014-05-12,2014-05-04,C2,P,A,1,N,0,0,8,BS,LOMBARDIA,2008-09-17,Station wagon,Diesel,ME02,N,NA,N,1997,4000,32.6,1750,4,20,26500,205,9.8,4.837,1.886,1.548,1578,2275,5,5,TU30
1,987,2016-12-15,2016-10-10,C2,P,E,1,N,0,1,4,CT,SICILIA,2002-09-04,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,12710,158,14.1,3.723,1.69,1.435,935,1330,3,5,AS00
1,323,2016-08-25,2016-08-23,C2,P,A,1,N,0,1,14,VE,VENETO,2006-11-01,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,14150,155,14.5,4.03,1.687,1.49,1105,1550,5,5,AS00
1,1630,2018-09-24,2018-09-20,C2,P,E,1,N,0,0,3,CS,CALABRIA,2007-06-29,Minivan,Diesel,ME02,N,NA,N,1910,3500,28.5,2000,2,19,27100,186,12.2,4.467,1.801,1.635,1613,2180,5,7,TU10
1,1076,2018-03-26,2018-03-21,C2,P,E,3,N,0,13,15,PD,VENETO,2015-06-16,Sedan,Petrol / methane,MC09,N,NA,N,1368,6000,11.7,3250,2,15,15200,165,13.2,4.065,1.687,1.49,1115,1600,5,5,AS00
1,903,2018-10-12,2018-09-18,C2,P,A,1,N,0,1,14,PR,EMILIA-ROMAGNA,2014-11-03,Sedan,Methane,NA,N,NA,N,875,5500,14.8,1900,NA,11,18500,169,13.1,3.837,1.676,1.518,1165,1400,5,4,NA
1,2074,2015-03-16,2015-03-05,C3,P,A,2,S,0,6,8,VI,VENETO,2006-11-17,Station wagon,Diesel,ME02,N,NA,N,1910,4000,32.6,2000,4,19,32400,210,9.6,4.661,1.828,1.425,1615,2090,5,5,TU30
1,867,2018-10-17,2018-10-12,C2,P,A,3,N,0,0,14,BG,LOMBARDIA,2001-07-04,Sedan,Petrol,MC09,N,NA,N,1124,5500,9.3,3200,2,14,13070,158,15.6,3.822,1.65,1.43,985,1405,5,5,AS00
1,1370,2018-01-15,2018-01-04,C2,P,A,10,N,0,0,17,GE,LIGURIA,2008-03-31,Station wagon,Diesel,MB05,N,NA,N,1461,3750,20.4,1900,2,16,12970,163,14.6,4.45,1.74,1.64,1330,1870,5,7,TU10
1,1455,2018-07-30,2018-07-28,C3,P,A,2,N,0,1,14,AL,PIEMONTE,2015-04-13,Sedan,Petrol,MC09,N,NA,N,1197,5000,17.8,1550,4,14,16580,190,9.8,4.043,1.693,1.445,1115,1566,5,5,TV10
1,1370,2018-12-13,2018-12-06,C3,P,A,1,S,0,1,14,MN,LOMBARDIA,2014-02-12,Station wagon,Diesel,ME02,N,NA,N,1968,4200,38.7,1750,4,20,41800,212,8.2,4.385,1.831,1.59,1660,2250,5,5,TU30
1,760,2016-02-26,2016-02-24,C3,P,A,1,N,1,0,17,FI,TOSCANA,1998-02-16,Sedan,Petrol,MC09,N,5000,N,1108,5500,8.8,3250,2,13,8160.02,150,13.8,3.227,1.487,1.435,810,1150,3,5,AS00
1,964,2017-09-26,2017-09-21,C2,P,A,1,N,0,1,8,BO,EMILIA-ROMAGNA,2010-11-23,Station wagon,Diesel,ME03,N,NA,N,2231,3600,34.7,2000,4,21,33800,185,10.8,4.365,1.815,1.685,1780,2190,5,5,TU30
1,2059,2018-01-29,2018-01-27,C2,P,E,4,N,0,0,14,VR,VENETO,2012-10-18,Sedan,Petrol / LPG,NA,N,NA,N,1124,5500,9.6,3300,NA,14,14250,155,18.7,3.941,1.728,1.524,1220,1527,5,5,NA
1,2160,2017-11-13,2017-10-31,C3,P,E,1,N,1,1,17,RC,CALABRIA,2003-08-01,Station wagon,Diesel,MB05,N,NA,N,1997,4000,27.5,1750,4,20,24020,160,13.5,4.115,1.78,1.76,1540,1850,3,4,TU10
